No.;Time;Source;Destination;Protocol;Length;Info;;;Time 1;Time 2;Delay;Delay 1;Delay 2;Jitter
18237;560,061678;192.168.1.9;23.38.195.82;TLSv1.3;1506;Application Data, Application Data;;;560,061678;560,061678;0;0;0;0
18238;560,061678;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=45573 Ack=6578 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,061678;560,061678;0;-0,001502;0,001502;0,003004
18239;560,061678;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=47025 Ack=6578 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,061678;560,06318;0,001502;0,001428;0,000074;-0,001354
18240;560,06318;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6578 Ack=19883 Win=70400 Len=0;;;560,06318;560,063254;0,000074;0,000074;0;-0,000074
18241;560,063254;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=48477 Ack=6578 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,063254;560,063254;0;0;0;0
18242;560,063254;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=49929 Ack=6578 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,063254;560,063254;0;0;0;0
18243;560,063254;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=51381 Ack=6578 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,063254;560,063254;0;-0,000825;0,000825;0,00165
18244;560,063254;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=52833 Ack=6578 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,063254;560,064079;0,000825;0,000784;0,000041;-0,000743
18245;560,064079;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6578 Ack=22787 Win=76288 Len=0;;;560,064079;560,06412;0,000041;0,000041;0;-0,000041
18246;560,06412;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=54285 Ack=6578 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,06412;560,06412;0;0;0;0
18247;560,06412;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=55737 Ack=6578 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,06412;560,06412;0;0;0;0
18248;560,06412;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=57189 Ack=6578 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,06412;560,06412;0;-0,003463;0,003463;0,006926
18249;560,06412;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=58641 Ack=6578 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,06412;560,067583;0,003463;0,003359;0,000104;-0,003255
18250;560,067583;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6578 Ack=26125 Win=82944 Len=0;;;560,067583;560,067687;0,000104;0,000104;0;-0,000104
18251;560,067687;192.168.1.9;23.38.195.82;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;560,067687;560,067687;0;0;0;0
18252;560,067687;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=61545 Ack=6578 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,067687;560,067687;0;0;0;0
18253;560,067687;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=62997 Ack=6578 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,067687;560,067687;0;-0,000222;0,000222;0,000444
18254;560,067687;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=64449 Ack=6578 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,067687;560,067909;0,000222;0,000222;0;-0,000222
18255;560,067909;23.38.195.82;192.168.1.9;TLSv1.3;89;Application Data;;;560,067909;560,067909;0;-0,00005;0,00005;0,0001
18256;560,067909;23.38.195.82;192.168.1.9;TLSv1.3;115;Application Data;;;560,067909;560,067959;0,00005;-0,000902;0,000952;0,001854
18257;560,067959;192.168.1.9;23.38.195.82;TCP;54;49892  >  443 [ACK] Seq=65901 Ack=6674 Win=131072 Len=0;;;560,067959;560,068911;0,000952;0,000881;0,000071;-0,00081
18258;560,068911;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6674 Ack=29029 Win=88832 Len=0;;;560,068911;560,068982;0,000071;0,000071;0;-0,000071
18259;560,068982;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=65901 Ack=6674 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,068982;560,068982;0;0;0;0
18260;560,068982;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=67353 Ack=6674 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,068982;560,068982;0;0;0;0
18261;560,068982;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=68805 Ack=6674 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,068982;560,068982;0;-0,002769;0,002769;0,005538
18262;560,068982;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=70257 Ack=6674 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,068982;560,071751;0,002769;0,002769;0;-0,002769
18263;560,071751;192.168.1.9;69.192.218.9;TCP;1506;49886  >  443 [ACK] Seq=50000 Ack=15110 Win=132096 Len=1452 [TCP segment of a reassembled PDU];;;560,071751;560,071751;0;0;0;0
18264;560,071751;192.168.1.9;69.192.218.9;TCP;1506;49886  >  443 [ACK] Seq=51452 Ack=15110 Win=132096 Len=1452 [TCP segment of a reassembled PDU];;;560,071751;560,071751;0;-0,000225;0,000225;0,00045
18265;560,071751;192.168.1.9;69.192.218.9;TLSv1.3;548;Application Data;;;560,071751;560,071976;0,000225;0,000225;0;-0,000225
18266;560,071976;192.168.1.9;69.192.218.9;TCP;1506;49886  >  443 [ACK] Seq=53398 Ack=15110 Win=132096 Len=1452 [TCP segment of a reassembled PDU];;;560,071976;560,071976;0;0;0;0
18267;560,071976;192.168.1.9;69.192.218.9;TCP;1506;49886  >  443 [ACK] Seq=54850 Ack=15110 Win=132096 Len=1452 [TCP segment of a reassembled PDU];;;560,071976;560,071976;0;-0,000414;0,000414;0,000828
18268;560,071976;192.168.1.9;69.192.218.9;TLSv1.3;207;Application Data;;;560,071976;560,07239;0,000414;0,000349;0,000065;-0,000284
18269;560,07239;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6674 Ack=31933 Win=94592 Len=0;;;560,07239;560,072455;0,000065;0,000065;0;-0,000065
18270;560,072455;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=71709 Ack=6674 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,072455;560,072455;0;0;0;0
18271;560,072455;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=73161 Ack=6674 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,072455;560,072455;0;0;0;0
18272;560,072455;192.168.1.9;23.38.195.82;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;560,072455;560,072455;0;-0,00345;0,00345;0,0069
18273;560,072455;192.168.1.9;23.38.195.82;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;560,072455;560,075905;0,00345;0,003376;0,000074;-0,003302
18274;560,075905;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6674 Ack=34837 Win=100480 Len=0;;;560,075905;560,075979;0,000074;0,000074;0;-0,000074
18275;560,075979;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=77517 Ack=6674 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,075979;560,075979;0;0;0;0
18276;560,075979;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=78969 Ack=6674 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,075979;560,075979;0;0;0;0
18277;560,075979;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=80421 Ack=6674 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,075979;560,075979;0;-0,004188;0,004188;0,008376
18278;560,075979;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=81873 Ack=6674 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,075979;560,080167;0,004188;0,004109;0,000079;-0,00403
18279;560,080167;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6674 Ack=37741 Win=106368 Len=0;;;560,080167;560,080246;0,000079;0,000079;0;-0,000079
18280;560,080246;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=83325 Ack=6674 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,080246;560,080246;0;0;0;0
18281;560,080246;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=84777 Ack=6674 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,080246;560,080246;0;0;0;0
18282;560,080246;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=86229 Ack=6674 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,080246;560,080246;0;-0,00029;0,00029;0,00058
18283;560,080246;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=87681 Ack=6674 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,080246;560,080536;0,00029;0,00029;0;-0,00029
18284;560,080536;103.136.220.176;192.168.1.9;TLSv1.3;341;Application Data;;;560,080536;560,080536;0;-0,000063;0,000063;0,000126
18285;560,080536;103.136.220.176;192.168.1.9;TLSv1.3;341;Application Data;;;560,080536;560,080599;0,000063;-0,000032;0,000095;0,000127
18286;560,080599;192.168.1.9;103.136.220.176;TCP;54;49914  >  443 [ACK] Seq=4134 Ack=4194 Win=130816 Len=0;;;560,080599;560,080694;0,000095;0,000065;0,00003;-0,000035
18287;560,080694;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6674 Ack=40645 Win=112128 Len=0;;;560,080694;560,080724;0,00003;0,00003;0;-0,00003
18288;560,080724;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=89133 Ack=6674 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,080724;560,080724;0;-0,004947;0,004947;0,009894
18289;560,080724;192.168.1.9;23.38.195.82;TLSv1.3;1397;Application Data;;;560,080724;560,085671;0,004947;0,004947;0;-0,004947
18290;560,085671;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6674 Ack=42669 Win=116224 Len=0;;;560,085671;560,085671;0;-0,001986;0,001986;0,003972
18291;560,085671;103.136.220.176;192.168.1.9;TCP;54;443  >  49914 [ACK] Seq=4194 Ack=4134 Win=37888 Len=0;;;560,085671;560,087657;0,001986;0,001986;0;-0,001986
18292;560,087657;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6674 Ack=45573 Win=121984 Len=0;;;560,087657;560,087657;0;-0,000135;0,000135;0,00027
18293;560,087657;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6674 Ack=48477 Win=127872 Len=0;;;560,087657;560,087792;0,000135;0,000058;0,000077;0,000019
18294;560,087792;23.38.195.82;192.168.1.9;TLSv1.3;102;Application Data;;;560,087792;560,087869;0,000077;0,000077;0;-0,000077
18295;560,087869;23.38.195.82;192.168.1.9;TLSv1.3;128;Application Data;;;560,087869;560,087869;0;-0,000054;0,000054;0,000108
18296;560,087869;103.136.220.176;192.168.1.9;TLSv1.3;686;Application Data;;;560,087869;560,087923;0,000054;-0,001138;0,001192;0,00233
18297;560,087923;192.168.1.9;23.38.195.82;TCP;54;49892  >  443 [ACK] Seq=91928 Ack=6796 Win=130816 Len=0;;;560,087923;560,089115;0,001192;0,001192;0;-0,001192
18298;560,089115;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=91928 Ack=6796 Win=130816 Len=1452 [TCP segment of a reassembled PDU];;;560,089115;560,089115;0;-0,000053;0,000053;0,000106
18299;560,089115;192.168.1.9;23.38.195.82;TLSv1.3;538;Application Data;;;560,089115;560,089168;0,000053;-0,000083;0,000136;0,000219
18300;560,089168;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6796 Ack=51381 Win=133760 Len=0;;;560,089168;560,089304;0,000136;0,000136;0;-0,000136
18301;560,089304;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=93864 Ack=6796 Win=130816 Len=1452 [TCP segment of a reassembled PDU];;;560,089304;560,089304;0;0;0;0
18302;560,089304;192.168.1.9;23.38.195.82;TCP;1506;49892  >  443 [ACK] Seq=95316 Ack=6796 Win=130816 Len=1452 [TCP segment of a reassembled PDU];;;560,089304;560,089304;0;-0,002071;0,002071;0,004142
18303;560,089304;192.168.1.9;23.38.195.82;TLSv1.3;531;Application Data;;;560,089304;560,091375;0,002071;-0,000826;0,002897;0,003723
18304;560,091375;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6796 Ack=54285 Win=139520 Len=0;;;560,091375;560,094272;0,002897;-0,003076;0,005973;0,009049
18305;560,094272;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6796 Ack=57189 Win=145408 Len=0;;;560,094272;560,100245;0,005973;0,00583;0,000143;-0,005687
18306;560,100245;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6796 Ack=60093 Win=151296 Len=0;;;560,100245;560,100388;0,000143;0,000143;0;-0,000143
18307;560,100388;23.38.195.82;192.168.1.9;TLSv1.3;89;Application Data;;;560,100388;560,100388;0;-0,000059;0,000059;0,000118
18308;560,100388;23.38.195.82;192.168.1.9;TLSv1.3;115;Application Data;;;560,100388;560,100447;0,000059;-0,000173;0,000232;0,000405
18309;560,100447;192.168.1.9;23.38.195.82;TCP;54;49892  >  443 [ACK] Seq=97245 Ack=6892 Win=130816 Len=0;;;560,100447;560,100679;0,000232;-0,000089;0,000321;0,00041
18310;560,100679;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6892 Ack=64449 Win=160000 Len=0;;;560,100679;560,101;0,000321;-0,00545;0,005771;0,011221
18311;560,101;192.168.1.9;103.136.220.176;TCP;66;49915  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1;;;560,101;560,106771;0,005771;0,005402;0,000369;-0,005033
18312;560,106771;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6892 Ack=67353 Win=165888 Len=0;;;560,106771;560,10714;0,000369;-0,002771;0,00314;0,005911
18313;560,10714;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6892 Ack=70257 Win=171648 Len=0;;;560,10714;560,11028;0,00314;-0,000235;0,003375;0,00361
18314;560,11028;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6892 Ack=73161 Win=177536 Len=0;;;560,11028;560,113655;0,003375;0,003249;0,000126;-0,003123
18315;560,113655;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6892 Ack=76065 Win=182016 Len=0;;;560,113655;560,113781;0,000126;0,000074;0,000052;-0,000022
18316;560,113781;23.38.195.82;192.168.1.9;TLSv1.3;89;Application Data;;;560,113781;560,113833;0,000052;0,000017;0,000035;0,000018
18317;560,113833;23.38.195.82;192.168.1.9;TLSv1.3;115;Application Data;;;560,113833;560,113868;0,000035;-0,00443;0,004465;0,008895
18318;560,113868;192.168.1.9;23.38.195.82;TCP;54;49892  >  443 [ACK] Seq=97245 Ack=6988 Win=130560 Len=0;;;560,113868;560,118333;0,004465;0,004311;0,000154;-0,004157
18319;560,118333;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6988 Ack=80421 Win=182016 Len=0;;;560,118333;560,118487;0,000154;-0,002368;0,002522;0,00489
18320;560,118487;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6988 Ack=83325 Win=182016 Len=0;;;560,118487;560,121009;0,002522;0,001198;0,001324;0,000126
18321;560,121009;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6988 Ack=86229 Win=182016 Len=0;;;560,121009;560,122333;0,001324;-0,001049;0,002373;0,003422
18322;560,122333;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6988 Ack=89133 Win=182016 Len=0;;;560,122333;560,124706;0,002373;0,002373;0;-0,002373
18323;560,124706;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=6988 Ack=91928 Win=182016 Len=0;;;560,124706;560,124706;0;0;0;0
18324;560,124706;23.38.195.82;192.168.1.9;TLSv1.3;102;Application Data;;;560,124706;560,124706;0;-0,000122;0,000122;0,000244
18325;560,124706;23.38.195.82;192.168.1.9;TLSv1.3;115;Application Data;;;560,124706;560,124828;0,000122;-0,004278;0,0044;0,008678
18326;560,124828;192.168.1.9;23.38.195.82;TCP;54;49892  >  443 [ACK] Seq=97245 Ack=7097 Win=132096 Len=0;;;560,124828;560,129228;0,0044;0,003736;0,000664;-0,003072
18327;560,129228;192.168.1.9;103.136.220.176;TCP;54;49914  >  443 [ACK] Seq=4134 Ack=4826 Win=130048 Len=0;;;560,129228;560,129892;0,000664;0,000514;0,00015;-0,000364
18328;560,129892;23.38.195.82;192.168.1.9;TCP;54;443  >  49892 [ACK] Seq=7097 Ack=93864 Win=182016 Len=0;;;560,129892;560,130042;0,00015;-0,000899;0,001049;0,001948
18329;560,130042;23.38.195.82;192.168.1.9;TLSv1.3;89;Application Data;;;560,130042;560,131091;0,001049;0,001049;0;-0,001049
18330;560,131091;192.168.1.9;23.38.195.51;TCP;1506;49855  >  443 [ACK] Seq=80481 Ack=158808 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,131091;560,131091;0;0;0;0
18331;560,131091;192.168.1.9;23.38.195.51;TCP;1506;49855  >  443 [ACK] Seq=81933 Ack=158808 Win=131072 Len=1452 [TCP segment of a reassembled PDU];;;560,131091;560,131091;0;-0,00367;0,00367;0,00734
18332;560,131091;192.168.1.9;23.38.195.51;TLSv1.3;681;Application Data;;;560,131091;560,134761;0,00367;0,003576;0,000094;-0,003482
18333;560,134761;23.38.195.82;192.168.1.9;TLSv1.3;89;Application Data;;;560,134761;560,134855;0,000094;-0,000732;0,000826;0,001558
18334;560,134855;192.168.1.9;23.38.195.82;TCP;54;49892  >  443 [ACK] Seq=97245 Ack=7167 Win=131840 Len=0;;;560,134855;560,135681;0,000826;0,000717;0,000109;-0,000608
18335;560,135681;103.136.220.176;192.168.1.9;TCP;66;443  >  49915 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1444 SACK_PERM=1 WS=1024;;;560,135681;560,13579;0,000109;-0,000355;0,000464;0,000819
18336;560,13579;192.168.1.9;103.136.220.176;TCP;54;49915  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0;;;560,13579;560,136254;0,000464;-0,001113;0,001577;0,00269
18337;560,136254;192.168.1.9;103.136.220.176;TLSv1.3;647;Client Hello;;;560,136254;560,137831;0,001577;0,001577;0;-0,001577
18338;560,137831;192.168.1.9;103.136.220.176;TCP;1498;49914  >  443 [ACK] Seq=4134 Ack=4826 Win=130048 Len=1444 [TCP segment of a reassembled PDU];;;560,137831;560,137831;0;-0,011584;0,011584;0,023168
18339;560,137831;192.168.1.9;103.136.220.176;TLSv1.3;562;Application Data;;;560,137831;560,149415;0,011584;0,011468;0,000116;-0,011352
18340;560,149415;69.192.218.9;192.168.1.9;TCP;56;443  >  49886 [ACK] Seq=15110 Ack=52904 Win=64128 Len=0;;;560,149415;560,149531;0,000116;0,000071;0,000045;-0,000026
18341;560,149531;23.38.195.51;192.168.1.9;TCP;56;443  >  49855 [ACK] Seq=158808 Ack=84012 Win=182016 Len=0;;;560,149531;560,149576;0,000045;0,000013;0,000032;0,000019
18342;560,149576;69.192.218.9;192.168.1.9;TCP;56;443  >  49886 [ACK] Seq=15110 Ack=54850 Win=64128 Len=0;;;560,149576;560,149608;0,000032;-0,008096;0,008128;0,016224
18343;560,149608;69.192.218.9;192.168.1.9;TCP;56;443  >  49886 [ACK] Seq=15110 Ack=56455 Win=62592 Len=0;;;560,149608;560,157736;0,008128;0,008128;0;-0,008128
18344;560,157736;103.136.220.176;192.168.1.9;TCP;54;443  >  49915 [ACK] Seq=1 Ack=594 Win=30720 Len=0;;;560,157736;560,157736;0;-0,000601;0,000601;0,001202
18345;560,157736;103.136.220.176;192.168.1.9;TLSv1.3;307;Server Hello, Change Cipher Spec, Application Data, Application Data;;;560,157736;560,158337;0,000601;0,000202;0,000399;0,000197
18346;560,158337;192.168.1.9;103.136.220.176;TLSv1.3;134;Change Cipher Spec, Application Data;;;560,158337;560,158736;0,000399;0,000399;0;-0,000399
18347;560,158736;192.168.1.9;103.136.220.176;TCP;1498;49915  >  443 [ACK] Seq=674 Ack=254 Win=131072 Len=1444 [TCP segment of a reassembled PDU];;;560,158736;560,158736;0;0;0;0
18348;560,158736;192.168.1.9;103.136.220.176;TCP;1498;49915  >  443 [ACK] Seq=2118 Ack=254 Win=131072 Len=1444 [TCP segment of a reassembled PDU];;;560,158736;560,158736;0;-0,008362;0,008362;0,016724
18349;560,158736;192.168.1.9;103.136.220.176;TLSv1.3;702;Application Data;;;560,158736;560,167098;0,008362;-0,00678;0,015142;0,021922
18350;560,167098;103.136.220.176;192.168.1.9;TCP;54;443  >  49914 [ACK] Seq=4826 Ack=6086 Win=41984 Len=0;;;560,167098;560,18224;0,015142;0,013978;0,001164;-0,012814
18351;560,18224;103.136.220.176;192.168.1.9;TCP;54;443  >  49915 [ACK] Seq=254 Ack=2118 Win=33792 Len=0;;;560,18224;560,183404;0,001164;-0,000689;0,001853;0,002542
18352;560,183404;103.136.220.176;192.168.1.9;TCP;54;443  >  49915 [ACK] Seq=254 Ack=4210 Win=37888 Len=0;;;560,183404;560,185257;0,001853;0,001727;0,000126;-0,001601
18353;560,185257;69.192.218.9;192.168.1.9;TLSv1.3;1328;Application Data;;;560,185257;560,185383;0,000126;0,000098;0,000028;-0,00007
18354;560,185383;69.192.218.9;192.168.1.9;TLSv1.3;83;Application Data;;;560,185383;560,185411;0,000028;-0,006162;0,00619;0,012352
18355;560,185411;192.168.1.9;69.192.218.9;TCP;54;49886  >  443 [ACK] Seq=56455 Ack=16413 Win=130816 Len=0;;;560,185411;560,191601;0,00619;-0,000723;0,006913;0,007636
18356;560,191601;103.136.220.176;192.168.1.9;TLSv1.3;686;Application Data;;;560,191601;560,198514;0,006913;0,006913;0;-0,006913
18357;560,198514;192.168.1.9;103.136.220.176;TCP;1498;49915  >  443 [ACK] Seq=4210 Ack=886 Win=130304 Len=1444 [TCP segment of a reassembled PDU];;;560,198514;560,198514;0;-0,008091;0,008091;0,016182
18358;560,198514;192.168.1.9;103.136.220.176;TLSv1.3;562;Application Data;;;560,198514;560,206605;0,008091;0,003327;0,004764;0,001437
18359;560,206605;192.168.1.9;103.136.220.176;TCP;66;49916  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1;;;560,206605;560,211369;0,004764;-0,016837;0,021601;0,038438
18360;560,211369;103.136.220.176;192.168.1.9;TLSv1.3;274;Application Data;;;560,211369;560,23297;0,021601;0,016716;0,004885;-0,011831
18361;560,23297;103.136.220.176;192.168.1.9;TCP;54;443  >  49915 [ACK] Seq=886 Ack=6162 Win=41984 Len=0;;;560,23297;560,237855;0,004885;0,004789;0,000096;-0,004693
18362;560,237855;103.136.220.176;192.168.1.9;TCP;66;443  >  49916 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1444 SACK_PERM=1 WS=1024;;;560,237855;560,237951;0,000096;-0,000289;0,000385;0,000674
18363;560,237951;192.168.1.9;103.136.220.176;TCP;54;49916  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0;;;560,237951;560,238336;0,000385;-0,025352;0,025737;0,051089
18364;560,238336;192.168.1.9;103.136.220.176;TLSv1.3;647;Client Hello;;;560,238336;560,264073;0,025737;0,025737;0;-0,025737
